id,data
revaha:0,"{""name"": """", ""phone_numbers"": ""0\n02-5453742"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": null, ""address"": ""קהילות יעקב 10"", ""location"": ""קהילות יעקב 10"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities"", ""revaha-noshmim"", ""revaha-otzma""]}"
revaha:0,"{""name"": """", ""phone_numbers"": ""0\n02-6578240/3"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": null, ""address"": ""קלרמון גנו 1"", ""location"": ""קלרמון גנו 1"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities"", ""revaha-noshmim"", ""revaha-otzma""]}"
revaha:0,"{""name"": """", ""phone_numbers"": ""0\n02-6598152"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": null, ""address"": "" שרי ישראל 15 "", ""location"": "" שרי ישראל 15 "", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities"", ""revaha-noshmim"", ""revaha-otzma""]}"
revaha:1030050,"{""name"": """", ""phone_numbers"": ""0\n02-5456363"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""PSRACHEL@jerusalem.muni.il"", ""address"": ""חזקיהו המלך 36, ירושלים  93644"", ""location"": ""חזקיהו המלך 36, ירושלים  93644"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:1030051,"{""name"": """", ""phone_numbers"": ""0\n02-5456333"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": null, ""address"": ""חזקיהו המלך 36, מיקוד 93644, ירושלים"", ""location"": ""חזקיהו המלך 36, מיקוד 93644, ירושלים"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:1030052,"{""name"": """", ""phone_numbers"": ""0\n02-5456319"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": null, ""address"": ""חזקיהו המלך 36, מיקוד 93645, ירושלים"", ""location"": ""חזקיהו המלך 36, מיקוד 93645, ירושלים"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:1030053,"{""name"": """", ""phone_numbers"": ""0\n02-5457618"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": null, ""address"": ""בר יוחאי 16, ירושלים 93341"", ""location"": ""בר יוחאי 16, ירושלים 93341"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:1030054,"{""name"": """", ""phone_numbers"": ""0\n02-5468281"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": null, ""address"": ""דרך חברון 144, ירושלים 93430"", ""location"": ""דרך חברון 144, ירושלים 93430"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:1030055,"{""name"": """", ""phone_numbers"": ""0\n02-6717201\n02-6710292"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": null, ""address"": ""דב גרונר 2, ירושלים 93804"", ""location"": ""דב גרונר 2, ירושלים 93804"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:1030056,"{""name"": """", ""phone_numbers"": ""0\n02-5457867"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": null, ""address"": ""קניון אפ טאון , צביה ויצחק גילה, ירושלים"", ""location"": ""קניון אפ טאון , צביה ויצחק גילה, ירושלים"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:0,"{""name"": """", ""phone_numbers"": ""0\n02-5453914"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": null, ""address"": ""האומן 18"", ""location"": ""האומן 18"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities"", ""revaha-noshmim"", ""revaha-otzma""]}"
revaha:0,"{""name"": """", ""phone_numbers"": ""0\n02-5890129"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": null, ""address"": ""השופט חיים כהן 11"", ""location"": ""השופט חיים כהן 11"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities"", ""revaha-noshmim"", ""revaha-otzma""]}"
revaha:1030060,"{""name"": """", ""phone_numbers"": ""0\n02-5457849\n02-5457857"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""MTRUTI@jerusalem.muni.il"", ""address"": ""פלורנטין 6, ירושלים 96931  (זמני עד סיום שיפוצים- בית הכרם 2 )"", ""location"": ""פלורנטין 6, ירושלים 96931  (זמני עד סיום שיפוצים- בית הכרם 2 )"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:1030061,"{""name"": """", ""phone_numbers"": ""0\n02-5456486\n02-5457999"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": null, ""address"": ""האביבית 7, ירושלים 96625 "", ""location"": ""האביבית 7, ירושלים 96625 "", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:1030062,"{""name"": """", ""phone_numbers"": ""0\n02-5457852"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": null, ""address"": ""פלורנטין 6, ירושלים 96931  (זמני עד סיום שיפוצים- בית הכרם 2 )"", ""location"": ""פלורנטין 6, ירושלים 96931  (זמני עד סיום שיפוצים- בית הכרם 2 )"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:1030064,"{""name"": """", ""phone_numbers"": ""0\n02-5457856"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": null, ""address"": ""פלורנטין 6, ירושלים 96931  (זמני עד סיום שיפוצים- בית הכרם 2 )"", ""location"": ""פלורנטין 6, ירושלים 96931  (זמני עד סיום שיפוצים- בית הכרם 2 )"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:1030065,"{""name"": """", ""phone_numbers"": ""0\n02-5456258\n02-5456259"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": null, ""address"": ""אגסי 10, ירושלים 93877"", ""location"": ""אגסי 10, ירושלים 93877"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:1030066,"{""name"": """", ""phone_numbers"": ""0\n02-5468001\n02-5468003"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""lev-hair-r@jerusalem.muni.il"", ""address"": ""שלומציון המלכה 18 בניין האחים ישראל, קומה ג', ירושלים 9414614"", ""location"": ""שלומציון המלכה 18 בניין האחים ישראל, קומה ג', ירושלים 9414614"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:1030068,"{""name"": """", ""phone_numbers"": ""0\n02-5457658"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": null, ""address"": ""יפו 216  שערי העיר קומה 10, ירושלים  94383"", ""location"": ""יפו 216  שערי העיר קומה 10, ירושלים  94383"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:0,"{""name"": """", ""phone_numbers"": ""0\n02-54834942/1"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": null, ""address"": ""סמדר 2 בית הכרם"", ""location"": ""סמדר 2 בית הכרם"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities"", ""revaha-noshmim"", ""revaha-otzma""]}"
revaha:0,"{""name"": """", ""phone_numbers"": ""0\n02-6578134"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": null, ""address"": ""בית הכרם 2"", ""location"": ""בית הכרם 2"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities"", ""revaha-noshmim"", ""revaha-otzma""]}"
revaha:1030070,"{""name"": """", ""phone_numbers"": ""0\n02-5453822\n02-5453820"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": null, ""address"": ""בית חנינא מאמון, ירושלים"", ""location"": ""בית חנינא מאמון, ירושלים"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:1030071,"{""name"": """", ""phone_numbers"": ""0\n02-6284119"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": null, ""address"": ""ואדי ג'וז 24"", ""location"": ""ואדי ג'וז 24"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:1030072,"{""name"": """", ""phone_numbers"": ""0\n02-5453780\n02-5453782"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": null, ""address"": ""אשאבי 1, ירושלים"", ""location"": ""אשאבי 1, ירושלים"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:1030073,"{""name"": """", ""phone_numbers"": ""0\n02-5453872\n02-5453870"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": null, ""address"": ""אספהאני 8, ירושלים"", ""location"": ""אספהאני 8, ירושלים"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:1030075,"{""name"": """", ""phone_numbers"": ""0\n02-6784022"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""NSLAILA@JERUSALEM.MUNI.IL"", ""address"": ""אלנתר 4 בית צפפה"", ""location"": ""אלנתר 4 בית צפפה"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities"", ""revaha-noshmim"", ""revaha-otzma""]}"
revaha:1030073,"{""name"": """", ""phone_numbers"": ""0\n02-6365368"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""SLHALED@jerusalem.muni.il"", ""address"": ""דרך שועפט 50"", ""location"": ""דרך שועפט 50"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:1030075,"{""name"": """", ""phone_numbers"": ""08-8545454\n08-8545382\n08-8545381"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""ronitz@ashdod.muni.il"", ""address"": ""הגדוד העברי 10, אשדוד 77100"", ""location"": ""הגדוד העברי 10, אשדוד 77100"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities"", ""revaha-noshmim"", ""revaha-otzma""]}"
revaha:1040010,"{""name"": """", ""phone_numbers"": ""0\n08-8516835"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": null, ""address"": ""בנין המשרדים רובע ב', ק. גלויות 1, אשדוד 77301"", ""location"": ""בנין המשרדים רובע ב', ק. גלויות 1, אשדוד 77301"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
