key,id,status,provider,accuracy,alternate_address,resolved_lat,resolved_lon,resolved_address,resolved_city,fixed_lat,fixed_lon,national_service,location_accurate,lat,lon,geometry,address
reckCkSMRKv0OPQM2,"אל מוקדסי 59 , ירושלים",VALID,govmap,ADDR_V1,,31.79084513832881,35.23840837775115,"אל מוקדסי 59, ירושלים",ירושלים,,,False,True,31.79084513832881,35.23840837775115,"35.23840837775115, 31.79084513832881","אל מוקדסי 59, ירושלים"
recCmrm2gflY8tJTx,"אל מידאן, שפרעם",VALID,google,APPROXIMATE,,32.808806,35.175801,"אל מידאן, שפרעם",שפרעם,,,False,False,32.808806,35.175801,"35.175801, 32.808806","אל מידאן, שפרעם"
recs4NltBPi1TTmVI,אל סייד  - אל קסום,VALID,google,APPROXIMATE,,31.281719,34.916298,שבט אלסייד,באר שבע,,,False,False,31.281719,34.916298,"34.916298, 31.281719",שבט אלסייד
reczK8HOvZzBYCcKQ,"אל קאסום - אגף הרווחה, שדרות שזר 31, בית שקמה, קומה 2, באר שבע",VALID,google,ROOFTOP,,31.2466816,34.80438669999999,"שדרות שז""ר 31, באר שבע",באר שבע,,,False,True,31.2466816,34.80438669999999,"34.80438669999999, 31.2466816","שדרות שז""ר 31, באר שבע"
recYaVggKpIRTLeBJ,"אלבז 1, קרית אתא",VALID,google,RANGE_INTERPOLATED,,32.8097098,35.1181243,"אלבז 1, קרית אתא",קרית אתא,,,False,True,32.8097098,35.1181243,"35.1181243, 32.8097098","אלבז 1, קרית אתא"
rect4zXkGLyfUvxLV,"אלבז נתן 5 , שלומי",VALID,govmap,ADDR_V1,,33.07174102056304,35.144621581020886,"אלבז נתן 5, שלומי",שלומי,,,False,True,33.07174102056304,35.144621581020886,"35.144621581020886, 33.07174102056304","אלבז נתן 5, שלומי"
recrXbrVSLelgnHZG,"אלבז נתן 19 , אשדוד",VALID,govmap,ADDR_V1,,31.794495934295828,34.653636017420006,"אלבז נתן 19, אשדוד",אשדוד,,,False,True,31.794495934295828,34.653636017420006,"34.653636017420006, 31.794495934295828","אלבז נתן 19, אשדוד"
recX1fyCk5iVUYtnF,אלבסמה,VALID,govmap,POI_MID_POINT,,32.97062101505888,35.297011354318336,"בית ספר - לחינוך מיוחד אלבסמה, כיסרא-סמיע",כיסרא סומיע,,,False,False,32.97062101505888,35.297011354318336,"35.297011354318336, 32.97062101505888","בית ספר - לחינוך מיוחד אלבסמה, כיסרא-סמיע"
recXFTsj3coUHkqB8,"אלון יגאל 76 , תל אביב - יפו",VALID,govmap,ADDR_V1,,32.06555427209258,34.79277517884571,"אלון יגאל 76, תל אביב-יפו",תל אביב,,,False,True,32.06555427209258,34.79277517884571,"34.79277517884571, 32.06555427209258","אלון יגאל 76, תל אביב-יפו"
recooqPJ5CTUM88XB,"אלון יגאל 114 , תל אביב - יפו",VALID,govmap,ADDR_V1,,32.07279061040724,34.79501374626599,"אלון יגאל 114, תל אביב-יפו",תל אביב,,,False,True,32.07279061040724,34.79501374626599,"34.79501374626599, 32.07279061040724","אלון יגאל 114, תל אביב-יפו"
recWjeEN02jxfE8OO,"אלון יגאל 157 , תל אביב - יפו",VALID,govmap,ADDR_V1,,32.07853844621316,34.79749625816058,"אלון יגאל 157, תל אביב-יפו",תל אביב,,,False,True,32.07853844621316,34.79749625816058,"34.79749625816058, 32.07853844621316","אלון יגאל 157, תל אביב-יפו"
recvQtWm43SEDaWEQ,"אלון שבות 90433, ד""נ צפון יהודה",VALID,google,APPROXIMATE,,31.654871,35.125256,אלון שבות,אלון שבות,,,False,False,31.654871,35.125256,"35.125256, 31.654871",אלון שבות
recGFfojPUGudKDf0,אלוני הבשן,VALID,govmap,SETL_MID_POINT,,33.042894923249776,35.83884866376093,אלוני הבשן,אלוני הבשן,,,False,False,33.042894923249776,35.83884866376093,"35.83884866376093, 33.042894923249776",אלוני הבשן
recqjmthSon8bRD5R,"אלוני ניסים 8 , תל אביב - יפו",VALID,google,ROOFTOP,,32.0882847,34.7974052,"ניסים אלוני 8, תל אביב",תל אביב,,,False,True,32.0882847,34.7974052,"34.7974052, 32.0882847","ניסים אלוני 8, תל אביב"
recNOlUssWQiPum28,"אלוני ניסים 17 , תל אביב - יפו",VALID,govmap,ADDR_V1,,32.08992234426388,34.79648091036277,"אלוני ניסים 17, תל אביב-יפו",תל אביב,,,False,True,32.08992234426388,34.79648091036277,"34.79648091036277, 32.08992234426388","אלוני ניסים 17, תל אביב-יפו"
rec2oLl4Psl3xfewi,"אלזיתון 00 , דאלית אל-כרמל",VALID,google,GEOMETRIC_CENTER,,32.6827621,35.0701862,"אלזיתון, דאלית אל-כרמל",דאלית אל-כרמל,,,False,False,32.6827621,35.0701862,"35.0701862, 32.6827621","אלזיתון, דאלית אל-כרמל"
recXZuVtCE3CqBq5P,"אלחדיף 1, טבריה",VALID,govmap,ADDR_V1,,32.793589223873816,35.53225500366749,"אלחדיף 1, טבריה",טבריה,,,False,True,32.793589223873816,35.53225500366749,"35.53225500366749, 32.793589223873816","אלחדיף 1, טבריה"
rec7EhmgNN9nonREa,"אלחדיף 30 , טבריה",VALID,govmap,ADDR_V1,,32.791011424291476,35.53728125693941,"אלחדיף 30, טבריה",טבריה,,,False,True,32.791011424291476,35.53728125693941,"35.53728125693941, 32.791011424291476","אלחדיף 30, טבריה"
recuK4inflFwrxgrt,"אלחדיף 38, מול משרד הפנים, טבריה",VALID,google,ROOFTOP,,32.791292,35.5370524,"אלחדיף 38, טבריה",טבריה,,,False,True,32.791292,35.5370524,"35.5370524, 32.791292","אלחדיף 38, טבריה"
recidqVHWPlG2PyE8,"אלחריזי 6 , הרצליה",VALID,govmap,ADDR_V1,,32.18512333251022,34.83962436164587,"אלחריזי 6, הרצליה",הרצליה,,,False,True,32.18512333251022,34.83962436164587,"34.83962436164587, 32.18512333251022","אלחריזי 6, הרצליה"
reckCoIjkjb6YjqPu,"אלחריזי 25 , נתניה",VALID,govmap,ADDR_V1,,32.313223351034445,34.85953917899011,"אלחריזי 25, נתניה",נתניה,,,False,True,32.313223351034445,34.85953917899011,"34.85953917899011, 32.313223351034445","אלחריזי 25, נתניה"
recS84gyxdglprHeb,"אליהו הנביא 3 , באר שבע",VALID,google,ROOFTOP,,31.2649813,34.7917497,"אליהו הנביא 3, באר שבע",באר שבע,,,False,True,31.2649813,34.7917497,"34.7917497, 31.2649813","אליהו הנביא 3, באר שבע"
rec4rjg3S9gY8ykrk,"אליהו הנביא 303 , ירוחם",VALID,google,RANGE_INTERPOLATED,,30.9868944,34.9276404,"אליהו הנביא 303, ירוחם",ירוחם,,,False,True,30.9868944,34.9276404,"34.9276404, 30.9868944","אליהו הנביא 303, ירוחם"
recPzp3Q7LSidkRdm,"אליהו קורן 36, ירושלים",VALID,govmap,ADDR_V1,,31.723806674714833,35.22683489340161,"קורן אליהו 36, ירושלים",ירושלים,,,False,True,31.723806674714833,35.22683489340161,"35.22683489340161, 31.723806674714833","קורן אליהו 36, ירושלים"
recR0dFYy1pielKP5,"אליעזר בן יהודה 26, ירושלים",VALID,govmap,ADDR_V1,,31.781349162352647,35.21652241983857,"בן יהודה 26, ירושלים",ירושלים,,,False,True,31.781349162352647,35.21652241983857,"35.21652241983857, 31.781349162352647","בן יהודה 26, ירושלים"
reccsnTRxlBSroLJF,"אליעזר הגדול 4 , ירושלים",VALID,govmap,ADDR_V1,,31.754401724559738,35.204500633400684,"אליעזר הגדול 4, ירושלים",ירושלים,,,False,True,31.754401724559738,35.204500633400684,"35.204500633400684, 31.754401724559738","אליעזר הגדול 4, ירושלים"
recMsPqu1xq0gGJoQ,"אליעזר המכבי 1, ירושלים",VALID,google,ROOFTOP,,31.7907492,35.2089668,"אלעזר המכבי 1, ירושלים",ירושלים,,,False,True,31.7907492,35.2089668,"35.2089668, 31.7907492","אלעזר המכבי 1, ירושלים"
rec0kmV5JGORjHAXO,"אלישע 16 , קריית גת",VALID,govmap,ADDR_V1,,31.612507742924517,34.762242727788006,"אלישע 16, קרית גת",קרית גת,,,False,True,31.612507742924517,34.762242727788006,"34.762242727788006, 31.612507742924517","אלישע 16, קרית גת"
recSOhumOqe68nhxp,"אלכסנדר 8 , רמת גן",VALID,govmap,ADDR_V1,,32.08029967961923,34.815701539568934,"אלכסנדר 8, רמת גן",רמת גן,,,False,True,32.08029967961923,34.815701539568934,"34.815701539568934, 32.08029967961923","אלכסנדר 8, רמת גן"
rec4Np7O8nU95x7F0,"אלמדרסה 0 , זרזיר",VALID,google,GEOMETRIC_CENTER,,32.7293895,35.2294293,"אלמדרסה, זרזיר",זרזיר,,,False,False,32.7293895,35.2294293,"35.2294293, 32.7293895","אלמדרסה, זרזיר"
recPACJzFwcnqfzTd,"אלמוטראן חג'אר, שפרעם",VALID,govmap,STREET_MID_POINT,,32.802253493443544,35.17282212834117,"אל-מוטראן חג'אר, שפרעם",שפרעם,,,False,True,32.802253493443544,35.17282212834117,"35.17282212834117, 32.802253493443544","אל-מוטראן חג'אר, שפרעם"
recxE8WpG01VqLQe8,"אלמליח אברהם 1 , ירושלים",VALID,govmap,ADDR_V1,,31.75312950552512,35.19183526932652,"אלמליח אברהם 1, ירושלים",ירושלים,,,False,True,31.75312950552512,35.19183526932652,"35.19183526932652, 31.75312950552512","אלמליח אברהם 1, ירושלים"
recHr3XDvhVwYGfau,אלמנבר,VALID,govmap,STREET_MID_POINT,,32.96900557654795,35.382243790022336,"אלמנבר, בית ג'ן",בית ג'ן,,,False,True,32.96900557654795,35.382243790022336,"35.382243790022336, 32.96900557654795","אלמנבר, בית ג'ן"
reclRkzF5FBLVhPO8,"אלנבי 84 , תל אביב - יפו",VALID,govmap,ADDR_V1,,32.06725845810178,34.771200032185746,"אלנבי 84, תל אביב-יפו",תל אביב,,,False,True,32.06725845810178,34.771200032185746,"34.771200032185746, 32.06725845810178","אלנבי 84, תל אביב-יפו"
recNnn1aSpViF8lu7,"אלסלאם 107 , רהט",VALID,govmap,ADDR_V1,,31.394254082715378,34.75257120601266,"אלסלאם 107, רהט",רהט,,,False,True,31.394254082715378,34.75257120601266,"34.75257120601266, 31.394254082715378","אלסלאם 107, רהט"
recciWblUHgfxcSj8,"אלעזר המודעי 21 , ביתר עילית",VALID,govmap,ADDR_V1,,31.69669839866623,35.120009607576634,"אלעזר המודעי 21, ביתר עילית",ביתר עילית,,,False,True,31.69669839866623,35.120009607576634,"35.120009607576634, 31.69669839866623","אלעזר המודעי 21, ביתר עילית"
rec9Jf37pkx98AArV,"אלקבץ 4 , ירושלים",VALID,govmap,ADDR_V1,,31.79214706746897,35.191268383215736,"אלקבץ 4, ירושלים",ירושלים,,,False,True,31.79214706746897,35.191268383215736,"35.191268383215736, 31.79214706746897","אלקבץ 4, ירושלים"
reciCgBYHjbxDgSER,"אלתר רחל 3 , לוד",VALID,govmap,ADDR_V1,,31.948288902581524,34.888353806620074,"אלתר רחל 3, לוד",לוד,,,False,True,31.948288902581524,34.888353806620074,"34.888353806620074, 31.948288902581524","אלתר רחל 3, לוד"
recAoXk2N0MDu2syd,"אלתר רחל 17 , לוד",VALID,govmap,ADDR_V1,,31.9467118393633,34.890659771565794,"אלתר רחל 17, לוד",לוד,,,False,True,31.9467118393633,34.890659771565794,"34.890659771565794, 31.9467118393633","אלתר רחל 17, לוד"
recsrnDiv5L6kg6yS,"אם הבנים 1 , ביתר עילית",VALID,govmap,ADDR_V1,,31.693879056229456,35.111816709531396,"אם הבנים 1, ביתר עילית",ביתר עילית,,,False,True,31.693879056229456,35.111816709531396,"35.111816709531396, 31.693879056229456","אם הבנים 1, ביתר עילית"
recwneDwG1DwYYxsC,אם.ג'י.אס.אם שירותי רפואה מתקדמים,VALID,google,ROOFTOP,,32.0260523,34.7950437,"המכתש 6, חולון",חולון,,,False,True,32.0260523,34.7950437,"34.7950437, 32.0260523","המכתש 6, חולון"
recuUJu6DYoJVRL9W,אמבולנס ״חדרה״,VALID,google,ROOFTOP,,32.438056,34.9273589,"צה""ל 1, חדרה",חדרה,,,False,True,32.438056,34.9273589,"34.9273589, 32.438056","צה""ל 1, חדרה"
recmBq6AjNnEjTo85,אממס נצרת,VALID,google,ROOFTOP,,32.7080183,35.3042553,"6028 04, נצרת",נצרת,,,False,True,32.7080183,35.3042553,"35.3042553, 32.7080183","6028 04, נצרת"
rectsNtosanuCl72L,"אמנון ותמר 6, נתניה",VALID,govmap,ADDR_V1,,32.27476024597639,34.84806111486295,"אמנון ותמר 6, נתניה",נתניה,,,False,True,32.27476024597639,34.84806111486295,"34.84806111486295, 32.27476024597639","אמנון ותמר 6, נתניה"
rec6hWoh1xKTwpbQS,"אמסטרדם 9, תל אביב-יפו",VALID,govmap,ADDR_V1,,32.086659579122056,34.779265921805546,"אמסטרדם 9, תל אביב-יפו",תל אביב,,,False,True,32.086659579122056,34.779265921805546,"34.779265921805546, 32.086659579122056","אמסטרדם 9, תל אביב-יפו"
recA1cGxQM3LBEohb,"אמרי בינה 16 , ירושלים",VALID,govmap,ADDR_V1,,31.79656495182578,35.21142754776364,"אמרי בינה 16, ירושלים",ירושלים,,,False,True,31.79656495182578,35.21142754776364,"35.21142754776364, 31.79656495182578","אמרי בינה 16, ירושלים"
recMd6FPYOvJQiRjZ,"אנפה 00 , קצרין",VALID,google,GEOMETRIC_CENTER,,32.9910305,35.6898404,"אנפה, קצרין",קצרין,,,False,False,32.9910305,35.6898404,"35.6898404, 32.9910305","אנפה, קצרין"
recFGtCVRyG71TcPf,"אנפה 1 , אילת",VALID,govmap,ADDR_V1,,29.554099118877907,34.945419682016755,"אנפה 1, אילת",אילת,,,False,True,29.554099118877907,34.945419682016755,"34.945419682016755, 29.554099118877907","אנפה 1, אילת"
recuGCoHMMtQPbDJ0,אסותא אשדוד,VALID,govmap,POI_MID_POINT,,31.77966821684862,34.6569554387744,"בית חולים אסותא אשדוד, אשדוד",אשדוד,,,False,False,31.77966821684862,34.6569554387744,"34.6569554387744, 31.77966821684862","בית חולים אסותא אשדוד, אשדוד"
recQx7n6R40LX9cW0,אסותא באר שבע,VALID,google,ROOFTOP,,31.2452306,34.7963811,"7, שדרות יצחק רגר 11, באר שבע",באר שבע,,,False,True,31.2452306,34.7963811,"34.7963811, 31.2452306","7, שדרות יצחק רגר 11, באר שבע"
rectPGzyJGfUYodrt,אסותא מרכזים רפואיים,VALID,google,ROOFTOP,,32.1079742,34.8387463,"הברזל 20, תל אביב",תל אביב,,,False,True,32.1079742,34.8387463,"34.8387463, 32.1079742","הברזל 20, תל אביב"
recQjIz4CPRiqL280,אסותא ראשון,VALID,govmap,POI_MID_POINT,,31.9920006607434,34.772764767347795,"בית חולים - אסותא, ראשון לציון",ראשון לציון,,,False,False,31.9920006607434,34.772764767347795,"34.772764767347795, 31.9920006607434","בית חולים - אסותא, ראשון לציון"
recEpMX73MGuEapwY,אעבלין,VALID,govmap,SETL_MID_POINT,,32.82403826490793,35.191073788447746,איעבלין,אעבלין,,,False,False,32.82403826490793,35.191073788447746,"35.191073788447746, 32.82403826490793",איעבלין
rechMj0UlN6DhE62T,"אפרים קישון 62 , תל אביב - יפו",VALID,govmap,ADDR_V1,,32.056027015602815,34.77007656347592,"אפרים קישון 62, תל אביב-יפו",תל אביב,,,False,True,32.056027015602815,34.77007656347592,"34.77007656347592, 32.056027015602815","אפרים קישון 62, תל אביב-יפו"
recUmXHhMbLImZCZf,"אפשטיין יעקב נחום 5 , ירושלים",VALID,google,APPROXIMATE,,31.768319,35.21371,ירושלים,ירושלים,,,False,False,31.768319,35.21371,"35.21371, 31.768319",ירושלים
recPKbZN3pQjArELY,"אצ""ל 2, רמת גן  52274",VALID,govmap,ADDR_V1,,32.06624868324406,34.82897464933034,"אצ""ל 2, רמת גן",רמת גן,,,False,True,32.06624868324406,34.82897464933034,"34.82897464933034, 32.06624868324406","אצ""ל 2, רמת גן"
recaZZDjczv4IoLF5,"אצ""ל 203 , צפת",VALID,govmap,ADDR_V1,,32.95901986500848,35.49161401890905,"אצ""ל 203, צפת",צפת,,,False,True,32.95901986500848,35.49161401890905,"35.49161401890905, 32.95901986500848","אצ""ל 203, צפת"
rec66Pn2SRQyZmICe,אצולת  בית העמק א.ע,VALID,google,POI_MID_POINT,,32.972702,35.1434173,בית העמק,בית העמק,,,False,False,32.972702,35.1434173,"35.1434173, 32.972702",בית העמק
recV5mSKTlTqwkfHP,"אצל 79, תל אביב",VALID,govmap,ADDR_V1,,32.04920661646771,34.79274793649243,"אצ""ל 79, תל אביב-יפו",תל אביב,,,False,True,32.04920661646771,34.79274793649243,"34.79274793649243, 32.04920661646771","אצ""ל 79, תל אביב-יפו"
recgm43q9W61xSGXD,אקולוגיה לקהילה מוגנת,VALID,google,GEOMETRIC_CENTER,,32.8673611,35.2788461,"התכלת 17 פארק תעשיות משגב, תרדיון משגב, 2017400",עכו,,,False,False,32.8673611,35.2788461,"35.2788461, 32.8673611","התכלת 17 פארק תעשיות משגב, תרדיון משגב, 2017400"
recKx1c4YV1RWlM9g,"אקסודוס 6, אשקלון",VALID,govmap,ADDR_V1,,31.674704321741725,34.58597304212598,"אקסודוס 6, אשקלון",אשקלון,,,False,True,31.674704321741725,34.58597304212598,"34.58597304212598, 31.674704321741725","אקסודוס 6, אשקלון"
recQ0AAFiEmlG6FQi,ארבל מרכז גריאטרי,VALID,google,ROOFTOP,,32.0767475,34.8885817,"אלחנן 4, פתח תקווה",פתח תקווה,,,False,True,32.0767475,34.8885817,"34.8885817, 32.0767475","אלחנן 4, פתח תקווה"
recUA7JShDIj5rlmD,"ארבע ארצות 5 , חולון",VALID,govmap,ADDR_V1,,32.00373739172558,34.7668524502278,"ארבע ארצות 5, חולון",חולון,,,False,True,32.00373739172558,34.7668524502278,"34.7668524502278, 32.00373739172558","ארבע ארצות 5, חולון"
recHwh0jjeqKAaOca,"ארזי הבירה 48 , ירושלים",VALID,govmap,ADDR_V1,,31.792458078054878,35.22489405898871,"ארזי הבירה 48, ירושלים",ירושלים,,,False,True,31.792458078054878,35.22489405898871,"35.22489405898871, 31.792458078054878","ארזי הבירה 48, ירושלים"
recN93ErWF2nG3Rdh,"ארזים 3 , קריית ים",VALID,google,RANGE_INTERPOLATED,,32.8582065,35.0822994,"שדרות ארזים 3, קרית ים",קרית ים,,,False,True,32.8582065,35.0822994,"35.0822994, 32.8582065","שדרות ארזים 3, קרית ים"
recyT4b2Ya2XgCrj2,"אריאל 6 , אשקלון",VALID,govmap,ADDR_V1,,31.679938653440352,34.58303472894788,"אריאל 6, אשקלון",אשקלון,,,False,True,31.679938653440352,34.58303472894788,"34.58303472894788, 31.679938653440352","אריאל 6, אשקלון"
recV78wHIQLRZsjkt,"אריה בן אליעזר 27 , פתח תקווה",VALID,govmap,ADDR_V1,,32.068954739170145,34.911491609747685,"אריה בן אליעזר 27, פתח תקוה",פתח תקווה,,,False,True,32.068954739170145,34.911491609747685,"34.911491609747685, 32.068954739170145","אריה בן אליעזר 27, פתח תקוה"
recRDvtE1U6g1jVAJ,"אריסטובולוס 2, תל אביב-יפו",VALID,google,ROOFTOP,,32.0928223,34.7860891,"אריסטובולוס 2, תל אביב",תל אביב,,,False,True,32.0928223,34.7860891,"34.7860891, 32.0928223","אריסטובולוס 2, תל אביב"
