key,id,source,status,name,organization,operating_unit,location,address,address_details,description,phone_numbers,email_address,urls,manual_url,situations,services
recunAGJhDqD5DYZO,shil:349874,entities,ACTIVE,"תחנת שירות ייעוץ לאזרח (שי""ל) - כפר יונה","[""recKH146ArlmDMotW""]",תחנת שירות ייעוץ לאזרח - שי״ל,"[""recuNzPAR4QHYhQ9m""]","העלייה 41, כפר יונה",,"יום ב': 09:00-12:00

יום ג' 16:30-19:00","[""09-975-5599""]",shil.kfar.yona@gmail.com,"[{""href"": ""https://www.gov.il/he/departments/bureaus/molsa-consultation-service-kfar-yona"", ""title"": ""תחנת שירות ייעוץ לאזרח (שי\""ל) - כפר יונה""}]",,,"[""recmXcYeVDjJftAUR""]"
recSJCEyeujUY2POu,shil:132913,entities,ACTIVE,"תחנת שירות ייעוץ לאזרח (שי""ל) - כפר סבא","[""recKH146ArlmDMotW""]",תחנת שירות ייעוץ לאזרח - שי״ל,"[""recTa9yJ4vOUAcsSr""]","בן גוריון 19, כפר סבא",,ימים א' עד ה': 09:00-12:00,"[""09-766-9393""]",mayaW@ksaba.co.il,"[{""href"": ""https://www.gov.il/he/departments/bureaus/molsa-consultation-service-kfar-saba"", ""title"": ""תחנת שירות ייעוץ לאזרח (שי\""ל) - כפר סבא""}]",,,"[""recmXcYeVDjJftAUR""]"
recsalFTJgxqpSCGj,shil:132915,entities,ACTIVE,"תחנת שירות ייעוץ לאזרח (שי""ל) - כרמיאל","[""recKH146ArlmDMotW""]",תחנת שירות ייעוץ לאזרח - שי״ל,"[""recPEOYsIaRVOdvcv""]","צהל 103, כרמיאל",בית המתנדב והגמלאי,"ימים א', ג', ד' ו-ה' : 09:00-12:00","[""04-951-5861""]",shil@karmiel.muni.il,"[{""href"": ""https://www.gov.il/he/departments/bureaus/molsa-consultation-service-karmiel"", ""title"": ""תחנת שירות ייעוץ לאזרח (שי\""ל) - כרמיאל""}]",,,"[""recmXcYeVDjJftAUR""]"
recmEpUpwUShL5i3M,shil:133097,entities,ACTIVE,"תחנת שירות ייעוץ לאזרח (שי""ל) - לוד","[""recKH146ArlmDMotW""]",תחנת שירות ייעוץ לאזרח - שי״ל,"[""reczMYclNhznXBrUz""]","נרקיס 5, לוד",,"ימים א', ב', ד':  9:00-12:00

יום שלישי: 16:00-18:00

יום שלישי 9:00-12:00 – בימי ג' בבוקר בלבד קבלת קהל בבניין העירייה החדש, ברחוב בר כוכבא 2 לוד.","[""08-927-9633"", ""08-928-3106""]",soc_shuliy@lod.muni.il,"[{""href"": ""https://www.gov.il/he/departments/bureaus/molsa-consultation-service-lod"", ""title"": ""תחנת שירות ייעוץ לאזרח (שי\""ל) - לוד""}]",,,"[""recmXcYeVDjJftAUR""]"
recpmt5s3K2FuIUm8,shil:133102,entities,ACTIVE,"תחנת שירות ייעוץ לאזרח (שי""ל) - מודיעין","[""recKH146ArlmDMotW""]",תחנת שירות ייעוץ לאזרח - שי״ל,"[""recfDjLEc4LnvESfj""]","עמק דותן 29, מודיעין מכבים רעות",מול בניין 29,"ימים א'-ה':09:00-12:00, 16:30-18:00

יום ו': 09:00-11:00

בתיאום מראש בלבד.","[""08-649-9695""]",ronit_s@modiin.muni.il,"[{""href"": ""https://www.gov.il/he/departments/bureaus/molsa-consultation-service-modiin"", ""title"": ""תחנת שירות ייעוץ לאזרח (שי\""ל) - מודיעין""}]",,,"[""recmXcYeVDjJftAUR""]"
recxuXN9WTl5DTiZw,shil:133103,entities,ACTIVE,"תחנת שירות ייעוץ לאזרח (שי""ל) - מועצה אזורית מנשה","[""recKH146ArlmDMotW""]",תחנת שירות ייעוץ לאזרח - שי״ל,"[""recUAbLBYO4eiWFjd""]",", מנשה",מרכז אומן,"ימים א' עד ה':  9:00-13:00.


ימים א', ג', ה' 9:00-12:00 קבלת קהל במועדון וותיקים קציר, בשפות העברית והערבית;

יום ד' -  קבלת קהל במרכז אומן בשפות העברית והערבית;

יום ה' - קבלת קהל במרכז אומן בשפה העברית.","[""04-618-7718""]",shil@menashe.co.il,"[{""href"": ""https://www.gov.il/he/departments/bureaus/molsa-consultation-service-region-menashe"", ""title"": ""תחנת שירות ייעוץ לאזרח (שי\""ל) - מועצה אזורית מנשה""}]",,,"[""recmXcYeVDjJftAUR""]"
recMC0GZeTWiWfPnM,shil:133105,entities,ACTIVE,"תחנת שירות ייעוץ לאזרח (שי""ל) - מועצה אזורית משגב","[""recKH146ArlmDMotW""]",תחנת שירות ייעוץ לאזרח - שי״ל,"[""recjyUG3hESR6nnYt""]","פארק תעשייה, משגב",,מענה טלפוני בלבד.,"[""04-999-0124"", ""050-694-5588""]",shilmisgav@gmail.com,"[{""href"": ""https://www.gov.il/he/departments/bureaus/molsa-consultation-service-region-misgav"", ""title"": ""תחנת שירות ייעוץ לאזרח (שי\""ל) - מועצה אזורית משגב""}]",,,"[""recmXcYeVDjJftAUR""]"
recNSiiASOvy3PpgN,shil:271982,entities,ACTIVE,"תחנת שירות ייעוץ לאזרח (שי""ל) - מועצה איזורית דרום השרון","[""recKH146ArlmDMotW""]",תחנת שירות ייעוץ לאזרח - שי״ל,"[""recPvGsotV6l5n06y""]","דרום השרון, דרום השרון",בניין מועצת דרום השרון,"יום חמישי: 9:00-12:00

מענה ינתן בתיאום מראש.","[""03-900-5711""]",shil@dsharon.org.il,"[{""href"": ""https://www.gov.il/he/departments/bureaus/molsa-consultation-service-drom-hasharon"", ""title"": ""תחנת שירות ייעוץ לאזרח (שי\""ל) - מועצה איזורית דרום השרון""}]",,,"[""recmXcYeVDjJftAUR""]"
recz4rGxzKU4MFsd7,shil:146669,entities,ACTIVE,"תחנת שירות ייעוץ לאזרח (שי""ל) - מועצה איזורית זבולון","[""recKH146ArlmDMotW""]",תחנת שירות ייעוץ לאזרח - שי״ל,"[""recTwE1VpJZotQY7T""]","מרכז ""דורות"", מ.א זבולון","מרכז ""דורות""","יום חמישי בין השעות 9:00-11:00, בשלוחה לשירותים חברתיים כפר איבטין.","[""04-844-8518""]",raghdazioud@gmail.com,"[{""href"": ""https://www.gov.il/he/departments/bureaus/molsa-consultation-service-zvulun"", ""title"": ""תחנת שירות ייעוץ לאזרח (שי\""ל) - מועצה איזורית זבולון""}]",,,"[""recmXcYeVDjJftAUR""]"
recgEOLZ2bUa03cvX,shil:146674,entities,ACTIVE,"תחנת שירות ייעוץ לאזרח (שי""ל) - קרית עקרון - מועצה מקומית","[""recKH146ArlmDMotW""]",תחנת שירות ייעוץ לאזרח - שי״ל,"[""recf23wfEJ1FNidFv""]","הרצל 48, מ.מ קרית עקרון",,יום ד' 09:00-12:00,"[""08-941-1980""]",,"[{""href"": ""https://www.gov.il/he/departments/bureaus/molsa-consultation-service-kiryat-ekron"", ""title"": ""תחנת שירות ייעוץ לאזרח (שי\""ל) - קרית עקרון - מועצה מקומית""}]",,,"[""recmXcYeVDjJftAUR""]"
recKXFZNH2rBNh3Dc,shil:291283,entities,ACTIVE,"תחנת שירות ייעוץ לאזרח (שי""ל) - מועצה מקומית אזור","[""recKH146ArlmDMotW""]",תחנת שירות ייעוץ לאזרח - שי״ל,"[""recRcp7zJuzYEoHHf""]","כצנלסון 16, אזור",,יום ג': 17:00-19:30,"[""03-509-7658""]",shilazor@gmail.com,"[{""href"": ""https://www.gov.il/he/departments/bureaus/molsa-consultation-service-azur"", ""title"": ""תחנת שירות ייעוץ לאזרח (שי\""ל) - מועצה מקומית אזור""}]",,,"[""recmXcYeVDjJftAUR""]"
recFguMpXkdv5pgyI,shil:349880,entities,ACTIVE,"תחנת שירות ייעוץ לאזרח (שי""ל) - מועצה מקומית קרית טבעון","[""recKH146ArlmDMotW""]",תחנת שירות ייעוץ לאזרח - שי״ל,"[""recx4PvI1Ei9jzODF""]",", קרית טבעון",,מענה בוואטסאפ בלבד במספר: 053-5531434.,[],shil@kiryat-tivon.muni.il,"[{""href"": ""https://www.gov.il/he/departments/bureaus/molsa-consultation-service-kiryat-tivon"", ""title"": ""תחנת שירות ייעוץ לאזרח (שי\""ל) - מועצה מקומית קרית טבעון""}]",,,"[""recmXcYeVDjJftAUR""]"
recw83Fj7O8D2cXh8,shil:133108,entities,ACTIVE,"תחנת שירות ייעוץ לאזרח (שי""ל) - מטה בנימין","[""recKH146ArlmDMotW""]",תחנת שירות ייעוץ לאזרח - שי״ל,"[""recoDztsPGne8r1sQ""]","שער בנימין, מטה בנימין","בנין 101, כניסה א', קומה 1 (ליד אגף הרווחה)","יום ב': 10:00-13:00

יום ד': 16:00-19:00","[""1-599-501151""]",Shil@binyamin.org.il,"[{""href"": ""https://www.gov.il/he/departments/bureaus/molsa-consultation-service-binyamin"", ""title"": ""תחנת שירות ייעוץ לאזרח (שי\""ל) - מטה בנימין""}]",,,"[""recmXcYeVDjJftAUR""]"
recGg9p4NqyqDUL1x,shil:132909,entities,ACTIVE,"תחנת שירות ייעוץ לאזרח (שי""ל) - מטה בנימין - כפר אורנים","[""recKH146ArlmDMotW""]",תחנת שירות ייעוץ לאזרח - שי״ל,"[""rec0UwittGj0ThEij""]",", כפר אורנים","מתנ""ס כפר אורנים","יום ב': 10:00-13:00

יום ד': 16:00-19:00","[""1-599-501151""]",shil@binyamin-hevra.org.il,"[{""href"": ""https://www.gov.il/he/departments/bureaus/molsa-consultation-service-kfar-oranim"", ""title"": ""תחנת שירות ייעוץ לאזרח (שי\""ל) - מטה בנימין - כפר אורנים""}]",,,"[""recmXcYeVDjJftAUR""]"
recahBQlGElMvOY7P,shil:133109,entities,ACTIVE,"תחנת שירות ייעוץ לאזרח (שי""ל) - מעלה אדומים","[""recKH146ArlmDMotW""]",תחנת שירות ייעוץ לאזרח - שי״ל,"[""recorVtcb2SQaxDAO""]","כיכר קדם, מעלה אדומים",ליד השירות הפסיכולוגי,"ימים א', ב', ד': 09:00-12:00

ימים ב', ד': 16:00-19:00","[""073-348-5800""]",yanat@mam.org.il,"[{""href"": ""https://www.gov.il/he/departments/bureaus/molsa-consultation-service-maale-adumim"", ""title"": ""תחנת שירות ייעוץ לאזרח (שי\""ל) - מעלה אדומים""}]",,,"[""recmXcYeVDjJftAUR""]"
recJW43Y4ZNYQca8u,shil:133113,entities,ACTIVE,"תחנת שירות ייעוץ לאזרח (שי""ל) - נס ציונה","[""recKH146ArlmDMotW""]",תחנת שירות ייעוץ לאזרח - שי״ל,"[""recqKIYlDo1LcGfgt""]","עמק השושנים 24, נס ציונה",,"יום א': 09:00-12:00

יום ב': 09:00-12:00

יום ג': 09:00-12:00

יום ד': 09:00-12:00 , 16:00-18:30

שי""ל נס ציונה – שיל""א - שירות ייעוץ לאישה


יום א'; 16:00-18:00

יום ה'; 8:00-11:00","[""08-940-7984""]",shilnzc@gmail.com,"[{""href"": ""https://www.gov.il/he/departments/bureaus/molsa-consultation-service-nes-tziona"", ""title"": ""תחנת שירות ייעוץ לאזרח (שי\""ל) - נס ציונה""}]",,,"[""recmXcYeVDjJftAUR""]"
recgsImYW54P1Jyth,shil:133118,entities,ACTIVE,"תחנת שירות ייעוץ לאזרח (שי""ל) - נשר","[""recKH146ArlmDMotW""]",תחנת שירות ייעוץ לאזרח - שי״ל,"[""rec2p2ajubqZzQONp""]","דרך השלום 9, נשר","קומה 6 בר-טק, הבניין של הוט","יום ב': 16:00-18:00

יום ד': 10:00-12:00","[""04-829-9296""]",shilnesher@nesher.muni.il,"[{""href"": ""https://www.gov.il/he/departments/bureaus/molsa-consultation-service-nesher"", ""title"": ""תחנת שירות ייעוץ לאזרח (שי\""ל) - נשר""}]",,,"[""recmXcYeVDjJftAUR""]"
rec9MGXXTvjTnXC3G,shil:133119,entities,ACTIVE,"תחנת שירות ייעוץ לאזרח (שי""ל) - נתניה","[""recKH146ArlmDMotW""]",תחנת שירות ייעוץ לאזרח - שי״ל,"[""recSwWkYxVRP5wFqL""]","תל חי 8, נתניה",,ימים א' עד ה': 09:00 עד 12:00.,"[""09-862-1118"", ""09-8603335, 09-8851339""]",etiy@netanya.muni.il,"[{""href"": ""https://www.gov.il/he/departments/bureaus/molsa-consultation-service-netanya"", ""title"": ""תחנת שירות ייעוץ לאזרח (שי\""ל) - נתניה""}]",,,"[""recmXcYeVDjJftAUR""]"
reciE1X7HG0T0tuWs,shil:133126,entities,ACTIVE,"תחנת שירות ייעוץ לאזרח (שי""ל) - עכו","[""recKH146ArlmDMotW""]",תחנת שירות ייעוץ לאזרח - שי״ל,"[""recmOAsxJpOwbOfi8""]","האשל 26, עכו",במרכז עוצמה,"יום ב': בין השעות 8:30 עד 17:30

יום ה': בין השעות : 9:00 עד 14:30

בתיאום מראש.","[""04-991-0622"", ""04-991-6596""]",roaa@akko.muni.il,"[{""href"": ""https://www.gov.il/he/departments/bureaus/molsa-consultation-service-akko"", ""title"": ""תחנת שירות ייעוץ לאזרח (שי\""ל) - עכו""}]",,,"[""recmXcYeVDjJftAUR""]"
rec9LTTC2jcA7CQV3,shil:221302,entities,ACTIVE,"תחנת שירות ייעוץ לאזרח (שי""ל) - עמק חפר","[""recKH146ArlmDMotW""]",תחנת שירות ייעוץ לאזרח - שי״ל,"[""recL6htA0fPeoKWqJ""]",", עמק חפר",ליד מדרשת רופין,"יום א': א' 16:00-18:00

יום ה': 10:00-12:00","[""9875*"", ""054-929-0119""]",shil.hefer@gmail.com,"[{""href"": ""https://www.gov.il/he/departments/bureaus/molsa-consultation-service-emek-hefer"", ""title"": ""תחנת שירות ייעוץ לאזרח (שי\""ל) - עמק חפר""}]",,,"[""recmXcYeVDjJftAUR""]"
recDy4XMltbqK3QP7,shil:133130,entities,ACTIVE,"תחנת שירות ייעוץ לאזרח (שי""ל) - ערד","[""recKH146ArlmDMotW""]",תחנת שירות ייעוץ לאזרח - שי״ל,"[""recGKNLaO7awHPzIz""]","אלעזר בן יאיר 28, ערד",קומת כניסה,"יום א': 16:00-18:00

ימים ג', ה': 10:00-12:00","[""08-9951813 שלוחה 813""]",shilarad142@gmail.com,"[{""href"": ""https://www.gov.il/he/departments/bureaus/molsa-consultation-service-arad"", ""title"": ""תחנת שירות ייעוץ לאזרח (שי\""ל) - ערד""}]",,,"[""recmXcYeVDjJftAUR""]"
recRwD8DpqnjBMINj,shil:133135,entities,ACTIVE,"תחנת שירות ייעוץ לאזרח (שי""ל) - פרדס חנה - כרכור","[""recKH146ArlmDMotW""]",תחנת שירות ייעוץ לאזרח - שי״ל,"[""rec7uZSAAJnyPP3pV""]","שביל התלמיד 2, פרדס חנה",,"ימים א',ב',ד': 09:00-12:00

יום ג': 16:00-18:00","[""077-977-9464""]",shil@pardes-hanna-karkur.muni.il,"[{""href"": ""https://www.gov.il/he/departments/bureaus/molsa-consultation-service-pardes-hana-karkoor"", ""title"": ""תחנת שירות ייעוץ לאזרח (שי\""ל) - פרדס חנה - כרכור""}]",,,"[""recmXcYeVDjJftAUR""]"
rect3cLeQbFa4NzQT,shil:133141,entities,ACTIVE,"תחנת שירות ייעוץ לאזרח (שי""ל) - פתח תקוה","[""recKH146ArlmDMotW""]",תחנת שירות ייעוץ לאזרח - שי״ל,"[""recdGXv8HunRz8n7e""]","העלייה השנייה 10, פתח תקווה",,"יום א' 9:00-13:30

ימים ב',ג',ה' 9:00-12:00

יום ד' 9:00-14:00

ימים א',ג' 16:30-19:00","[""03-911-3749"", ""03-911-3696""]",pade.nava1@gmail.com,"[{""href"": ""https://www.gov.il/he/departments/bureaus/molsa-consultation-service-petach-tikva"", ""title"": ""תחנת שירות ייעוץ לאזרח (שי\""ל) - פתח תקוה""}]",,,"[""recmXcYeVDjJftAUR""]"
rec5LlJnhnbA2Zs87,shil:133149,entities,ACTIVE,"תחנת שירות ייעוץ לאזרח (שי""ל) - קדומים","[""recKH146ArlmDMotW""]",תחנת שירות ייעוץ לאזרח - שי״ל,"[""recbe7qU97SKD0RLF""]","הציונות, קדומים",ליד השוטר הקהילתי,על פי תיאום מראש,"[""09-745-7327""]",shilkdumim@gmail.com,"[{""href"": ""https://www.gov.il/he/departments/bureaus/molsa-consultation-service-kdumim"", ""title"": ""תחנת שירות ייעוץ לאזרח (שי\""ל) - קדומים""}]",,,"[""recmXcYeVDjJftAUR""]"
rec64VqUQLGI8uolJ,shil:133153,entities,ACTIVE,"תחנת שירות ייעוץ לאזרח (שי""ל) - קצרין","[""recKH146ArlmDMotW""]",תחנת שירות ייעוץ לאזרח - שי״ל,"[""recPFVpnOZynL3Kte""]","מרכז מסחרי איתן, קצרין","מתנ""ס קצרין קומת כניסה","יום א' 09:00-13:00

יום ג' 09:00-13:00

יום ד' 16:00-18:00

יום ה' 09:00-13:00","[""04-685-0416""]",alonakosnov@gmail.com,"[{""href"": ""https://www.gov.il/he/departments/bureaus/molsa-consultation-service-katzrin"", ""title"": ""תחנת שירות ייעוץ לאזרח (שי\""ל) - קצרין""}]",,,"[""recmXcYeVDjJftAUR""]"
recKWvriat2t3xGNk,shil:133156,entities,ACTIVE,"תחנת שירות ייעוץ לאזרח (שי""ל) - חיפה - קריית חיים","[""recKH146ArlmDMotW""]",תחנת שירות ייעוץ לאזרח - שי״ל,"[""recmO1mDbc0DKFJoU""]","אברבנאל 75, קריית חיים",,"ברחוב אברבנאל 75, קריית חיים:

יום א', בין השעות: 11:00 עד 13:00;

יום ג', בין השעות:  09:00 עד 11:00 ו- 16:00 עד 18:00;

יום ד' בין השעות: 11:00 עד 13:00;

יום ה', בין השעות: 09:00 עד 11:00.","[""04-812-9605"", ""04-884-3704""]",shil@haifa.muni.il,"[{""href"": ""https://www.gov.il/he/departments/bureaus/molsa-consultation-service-kiryat-haim-haifa"", ""title"": ""תחנת שירות ייעוץ לאזרח (שי\""ל) - חיפה - קריית חיים""}]",,,"[""recmXcYeVDjJftAUR""]"
rec75HQD3afcRJgSA,shil:133161,entities,ACTIVE,"תחנת שירות ייעוץ לאזרח (שי""ל) - קרית אונו","[""recKH146ArlmDMotW""]",תחנת שירות ייעוץ לאזרח - שי״ל,"[""recM8IGBHj4m1895h""]","הזמיר 39, קריית אונו",בית המתנדב,"ימים א', ב', ג', ד': 09:00-12:00ימים ב',ד' : 18:00-16:00

בתיאום מראש.","[""03-300-5072"", ""03-648-7784""]",mitono44@gmail.com,"[{""href"": ""https://www.gov.il/he/departments/bureaus/molsa-consultation-service-kiryat-ono"", ""title"": ""תחנת שירות ייעוץ לאזרח (שי\""ל) - קרית אונו""}]",,,"[""recmXcYeVDjJftAUR""]"
receAbsOSr9CJao4q,shil:133164,entities,ACTIVE,"תחנת שירות ייעוץ לאזרח (שי""ל) - קרית ארבע","[""recKH146ArlmDMotW""]",תחנת שירות ייעוץ לאזרח - שי״ל,"[""reck3XoIYZgsODZin""]","מועצה מקומית קרית ארבע, קרית ארבע",קומת כניסה,"ב', ד': 16:00-18:30.

בתחנה נותנים מענה גם לתושבי חברון, הר חברון, גוש עציון ואפרת.","[""02-996-9587"", ""02-9969585, 02-9969586 (ניתן להשאיר הודעה)""]",shilkarba@gmail.com,"[{""href"": ""https://www.gov.il/he/departments/bureaus/molsa-consultation-service-kiryat-arba"", ""title"": ""תחנת שירות ייעוץ לאזרח (שי\""ל) - קרית ארבע""}]",,,"[""recmXcYeVDjJftAUR""]"
recmXC6TWKnUTO748,shil:133167,entities,ACTIVE,"תחנת שירות ייעוץ לאזרח (שי""ל) - קרית ביאליק","[""recKH146ArlmDMotW""]",תחנת שירות ייעוץ לאזרח - שי״ל,"[""rec391j8EGOagRape""]","קרן היסוד 62, קרית ביאליק",בצמוד לתאגיד המים,"ימים ב', ה': 12:00 - 09:00

יום ד': 18:00 - 16:00","[""077-360-6687""]",shilbialik@gmail.com,"[{""href"": ""https://www.gov.il/he/departments/bureaus/molsa-consultation-service-kiryat-bialik"", ""title"": ""תחנת שירות ייעוץ לאזרח (שי\""ל) - קרית ביאליק""}]",,,"[""recmXcYeVDjJftAUR""]"
reckPbNB0amiKxUI3,shil:133222,entities,ACTIVE,"תחנת שירות ייעוץ לאזרח (שי""ל) - ראש העין","[""recKH146ArlmDMotW""]",תחנת שירות ייעוץ לאזרח - שי״ל,"[""recaoNcEpYePaXGvn""]","רש""י 120, ראש העין",,"יום א': 09:00-12:00, 16:30-19:00

יום ב': 09:00-12:00

יום ג': 09:00-12:00, 16:30-19:00

יום ד': 09:00-12:00

יום ה': 09:00-12:00","[""03-938-7114""]",shil@rosh.org.il,"[{""href"": ""https://www.gov.il/he/departments/bureaus/molsa-consultation-service-rosh-haain"", ""title"": ""תחנת שירות ייעוץ לאזרח (שי\""ל) - ראש העין""}]",,,"[""recmXcYeVDjJftAUR""]"
